,CustomerAge,PurchaseAmount,EmailOpens,Clicks,WebsiteVisits,Target,CustomerId
581,60,547.0034184213546,7,11,11,1.0,581
582,81,517.1287320899287,10,8,43,1.0,582
583,87,526.2664385559544,9,12,5,1.0,583
584,76,325.9334503963695,13,5,41,1.0,584
585,67,453.80450290591705,9,14,13,1.0,585
586,50,213.6204568243758,14,7,32,1.0,586
587,56,440.2157243314641,9,13,16,1.0,587
588,63,156.46691503360967,16,6,30,1.0,588
589,46,279.95993535515584,17,6,25,1.0,589
590,65,327.9192080578495,7,11,15,0.0,590
591,70,251.34278511150012,10,6,36,1.0,591
592,79,525.9175178635203,10,6,34,0.0,592
593,58,269.4798044515451,17,8,26,0.0,593
594,75,637.4361383188984,7,12,10,0.0,594
595,49,461.2732460426659,12,10,29,0.0,595
596,72,444.78081793873565,9,5,33,0.0,596
597,55,779.7618932690452,9,16,16,1.0,597
598,70,170.5055346453255,12,8,34,1.0,598
599,68,671.9397987881896,8,15,11,1.0,599
600,62,579.8054555307999,13,7,28,1.0,600
601,45,532.5131473829402,11,6,27,0.0,601
602,83,242.26741898445653,9,6,33,0.0,602
603,68,270.14195006334876,19,9,25,1.0,603
604,59,194.50140153946805,15,10,25,1.0,604
605,73,404.64109826920503,14,7,26,1.0,605
606,67,508.97211116995123,9,3,40,0.0,606
607,42,265.36614698789856,17,5,30,1.0,607
608,51,574.3582212523047,6,12,11,0.0,608
609,79,648.5510793348856,8,14,8,0.0,609
610,81,366.4565101394137,7,6,34,0.0,610
611,74,578.4676099231751,12,6,38,0.0,611
612,67,688.0594682910304,5,12,14,1.0,612
613,53,341.6861164867796,5,13,13,0.0,613
614,99,464.3513965545062,11,7,35,1.0,614
615,76,275.3095199702773,9,4,35,0.0,615
616,76,433.18394968696487,12,7,41,0.0,616
617,72,778.8753368901534,8,11,15,1.0,617
618,59,540.7403822306026,18,9,29,0.0,618
619,77,358.2130375264145,8,5,38,0.0,619
620,67,302.84179058873315,10,10,36,1.0,620
621,69,424.8588147600469,8,15,11,0.0,621
622,83,570.9322861806949,5,14,16,0.0,622
623,68,165.9817420964476,14,8,28,1.0,623
624,80,579.1447539828418,10,17,14,1.0,624
625,49,110.65348335048809,14,9,32,1.0,625
626,65,318.686319065464,9,4,37,0.0,626
627,53,217.76781377698484,14,8,26,1.0,627
628,55,585.8972070807831,14,7,29,0.0,628
629,85,516.3487365892897,13,4,36,1.0,629
630,41,281.3301564264965,17,9,29,0.0,630
631,90,205.49409240000404,12,6,37,1.0,631
632,73,413.2322913984058,10,10,42,0.0,632
633,70,264.5894618497607,12,7,35,1.0,633
634,54,572.8504774901953,6,12,15,1.0,634
635,51,719.3275535476573,9,12,10,0.0,635
636,73,611.7383505296789,4,11,11,0.0,636
637,75,470.5563255770511,7,6,37,1.0,637
638,62,425.10484164077764,10,8,39,0.0,638
639,62,614.3601599893905,10,4,37,0.0,639
640,71,616.6323153660956,13,5,38,1.0,640
641,71,361.23436852604056,16,8,21,1.0,641
642,62,459.82214870031714,7,12,10,1.0,642
643,51,535.1976328809275,10,12,10,1.0,643
644,62,401.4133769758517,7,15,8,1.0,644
645,72,471.80871450586375,12,3,38,0.0,645
646,41,355.0452445332943,14,6,26,1.0,646
647,74,210.61723412850714,12,3,31,0.0,647
648,72,256.84741274861153,11,3,43,1.0,648
649,61,345.0196585377681,15,7,23,0.0,649
650,93,594.9186054522406,8,5,34,0.0,650
651,66,387.53145310923776,15,9,27,0.0,651
652,52,443.9521501021507,15,10,30,0.0,652
653,63,326.12398937451576,9,4,34,0.0,653
654,100,439.9915825916748,6,6,38,1.0,654
655,75,379.216113092653,11,4,37,0.0,655
656,65,632.9736571853487,8,10,13,1.0,656
657,64,334.7820273787151,9,14,13,1.0,657
658,76,401.71710595709,13,8,36,0.0,658
659,53,255.0363863205438,17,11,26,0.0,659
660,59,469.8306800261755,3,14,7,0.0,660
661,69,630.8495414634501,10,6,37,0.0,661
662,54,199.52045822857755,14,6,25,1.0,662
663,69,312.5101737635125,13,6,34,0.0,663
664,47,359.8473621081272,13,9,24,1.0,664
665,66,732.8832045933157,3,14,12,1.0,665
666,62,514.1683407711215,4,11,14,0.0,666
667,70,474.49398763520384,13,8,23,1.0,667
668,51,729.6233081252532,9,11,14,1.0,668
669,65,261.908014352706,14,7,27,0.0,669
670,77,502.44758993396783,9,10,10,1.0,670
671,61,334.7125496072946,16,8,36,1.0,671
672,51,518.0993462227814,13,10,24,1.0,672
673,61,331.7299623572646,9,13,8,0.0,673
674,41,261.1263335260532,15,10,27,1.0,674
675,57,642.9101932216136,11,11,10,1.0,675
676,53,587.067314787018,7,14,10,0.0,676
677,82,523.7817860539102,9,17,15,0.0,677
678,84,424.57463133847835,9,5,40,0.0,678
679,77,406.816447055876,5,12,11,0.0,679
680,72,521.0511445879251,7,14,15,1.0,680
681,43,355.834462246411,14,7,27,0.0,681
682,69,601.5826697577547,13,8,38,0.0,682
683,79,287.8092297739484,9,7,39,0.0,683
684,62,585.235966060817,8,5,37,1.0,684
685,62,425.6782864047311,15,8,27,1.0,685
686,62,319.9670072231245,4,15,16,0.0,686
687,61,665.069355080703,8,12,13,0.0,687
688,62,127.420419999037,16,10,22,0.0,688
689,69,798.7167521387685,5,13,10,0.0,689
690,61,737.5919769686869,6,12,11,0.0,690
691,76,455.6984362946224,7,13,11,1.0,691
692,54,436.1315027963857,9,12,13,0.0,692
693,81,346.90613023174836,11,4,37,0.0,693
694,70,484.5218130040771,5,12,10,0.0,694
695,51,292.4455310088367,16,8,27,0.0,695
696,68,465.9555075985454,5,14,13,0.0,696
697,62,464.3553693556824,11,5,38,0.0,697
698,84,240.48919522310575,7,3,42,1.0,698
699,63,724.5308332985464,5,12,10,0.0,699
700,69,558.0772171753445,9,5,36,0.0,700
701,75,543.4767718490825,13,12,12,1.0,701
702,67,577.8376829864883,10,7,36,1.0,702
703,51,431.1010843148437,6,10,8,0.0,703
704,51,318.6070732949438,5,16,13,1.0,704
705,61,413.41188326461327,12,10,27,0.0,705
706,52,534.3756094127106,9,13,11,1.0,706
707,92,437.91062768497665,9,6,42,0.0,707
708,61,600.6763104190175,6,4,36,1.0,708
709,71,585.2635310473123,10,9,26,1.0,709
710,67,620.8820384802455,8,12,13,1.0,710
711,74,534.3872390276948,10,5,36,0.0,711
712,69,201.0661324087105,10,4,34,1.0,712
713,68,388.75063659683775,11,12,12,1.0,713
714,54,469.27035442695853,11,12,23,0.0,714
715,66,321.36907363012097,12,8,23,1.0,715
716,76,378.5229824981588,10,4,33,0.0,716
717,66,461.21776400136395,6,10,11,1.0,717
718,71,457.60462790409446,10,4,40,1.0,718
719,64,400.73087225393925,10,13,15,1.0,719
720,68,617.1889768638089,9,14,11,1.0,720
721,41,195.16143999626746,15,9,34,0.0,721
722,51,341.27475700775966,8,12,11,1.0,722
723,82,321.8752674625399,9,3,36,0.0,723
724,66,423.25876758482536,6,13,11,0.0,724
725,73,595.6059028926029,10,7,36,1.0,725
726,55,136.92719239562703,15,5,23,1.0,726
727,78,246.54070936132018,8,4,37,1.0,727
728,59,578.8726067356943,8,12,11,1.0,728
729,57,545.7229235152621,10,12,10,1.0,729
730,76,182.46748900360376,8,3,37,1.0,730
731,65,163.5536897274208,11,7,40,1.0,731
732,59,594.1532915609635,13,7,27,1.0,732
733,51,632.8290031758307,10,13,8,1.0,733
734,85,339.04900414176285,8,9,35,1.0,734
735,69,540.5118013549883,13,11,9,1.0,735
736,77,290.6095590226006,13,5,36,0.0,736
737,84,328.98815400967277,15,4,33,0.0,737
738,81,628.0317889614248,9,11,14,0.0,738
739,65,542.5777814450116,19,10,30,1.0,739
740,41,200.22371130978058,17,12,30,1.0,740
741,62,571.7771376388062,13,3,32,0.0,741
742,68,219.56274846395183,13,5,34,0.0,742
743,55,215.3461895583117,14,7,22,0.0,743
744,80,178.21589114432652,10,4,35,0.0,744
745,47,178.99781242556975,16,9,26,0.0,745
746,56,559.4785412773847,15,7,30,1.0,746
747,67,385.1249858430055,7,5,36,0.0,747
748,58,348.05627227139325,7,16,7,0.0,748
749,51,780.266150639091,5,13,13,0.0,749
750,55,740.7062308017386,9,14,17,0.0,750
751,61,529.7944352253892,6,6,41,1.0,751
752,55,767.4016680543034,3,11,9,0.0,752
753,65,217.86341620952442,13,8,32,0.0,753
754,65,569.8209535749422,7,7,33,1.0,754
755,90,648.09568621361,7,12,7,1.0,755
756,59,536.1820322881673,10,11,24,0.0,756
757,56,500.4866672138886,14,10,26,0.0,757
758,46,279.7825809566442,14,11,25,1.0,758
759,72,689.4552831384552,5,11,14,0.0,759
760,69,288.60358846259624,7,7,39,1.0,760
761,76,321.01015988374684,10,4,40,0.0,761
762,100,212.87380143925833,10,4,39,1.0,762
763,64,768.1875418304296,5,16,17,1.0,763
764,66,252.59164806613796,12,8,32,1.0,764
765,57,565.1050079340114,8,18,13,0.0,765
766,64,501.7530898684344,4,15,13,0.0,766
767,72,580.3647790859158,17,8,28,1.0,767
768,68,324.1740937598564,10,11,41,0.0,768
769,93,541.4874524971176,15,8,38,1.0,769
770,62,529.1539157692782,12,7,31,1.0,770
771,49,323.4471837656733,16,6,32,1.0,771
772,71,495.30418908193633,8,13,15,0.0,772
773,74,676.3954522569877,8,13,11,1.0,773
774,61,557.3190303500547,14,7,25,0.0,774
775,61,529.9165492053967,11,4,40,0.0,775
776,47,221.29191914001416,16,7,26,0.0,776
777,52,545.2707962444756,12,8,24,1.0,777
778,54,299.9150170440482,13,8,29,0.0,778
779,61,392.3524117711878,13,8,28,0.0,779
780,66,717.4034534534285,8,16,9,1.0,780
781,41,202.3134360262412,12,9,29,0.0,781
782,78,544.409966482001,10,5,42,1.0,782
783,61,402.11977097623196,13,8,25,1.0,783
784,60,547.737404495528,18,10,27,1.0,784
785,85,244.26549690333604,8,5,38,0.0,785
786,63,316.1342961500549,17,8,30,1.0,786
787,59,518.0931155047504,12,8,27,1.0,787
788,74,169.42353469381248,9,7,37,1.0,788
789,41,164.97866971516498,13,7,26,1.0,789
790,69,795.3769542508,8,12,13,0.0,790
791,57,247.39314750927176,15,7,25,1.0,791
792,57,588.0161649247372,12,12,27,1.0,792
793,62,249.4404599942502,17,7,40,0.0,793
794,54,486.93627707359445,3,13,8,1.0,794
795,85,528.9060278067495,9,8,37,1.0,795
796,74,482.31141954670744,11,8,39,0.0,796
797,71,594.7499759652372,6,14,12,1.0,797
798,55,369.6505961444537,17,6,26,1.0,798
799,75,573.2858173957227,10,7,40,0.0,799
800,74,425.12479578836246,6,13,15,1.0,800
801,49,326.81075422682403,17,7,29,0.0,801
802,55,186.17162315666405,17,12,31,0.0,802
803,50,402.01138190804517,12,13,33,1.0,803
804,60,432.76676789294686,7,12,12,0.0,804
805,71,323.582611528259,8,4,41,1.0,805
806,77,390.91285114552875,9,10,37,0.0,806
807,70,173.11758699453264,10,7,38,1.0,807
808,67,155.04958860121044,17,8,24,1.0,808
809,66,496.1053181470276,11,7,37,1.0,809
810,73,370.1952905515785,8,6,42,0.0,810
811,50,533.7472087799488,16,10,28,1.0,811
812,69,450.3892817856577,13,7,27,1.0,812
813,76,163.969461407188,9,4,39,0.0,813
814,85,462.18904207589605,10,5,42,0.0,814
815,61,205.92518436926105,9,6,41,1.0,815
816,67,692.6572580973423,7,15,9,1.0,816
817,83,645.838767256466,9,7,38,0.0,817
818,65,570.2874091783406,11,11,9,0.0,818
819,85,494.5619550951239,11,3,34,1.0,819
820,69,276.28393883842824,6,7,38,1.0,820
821,69,324.42289443935886,15,9,25,1.0,821
822,77,529.486712795828,17,8,21,1.0,822
823,61,392.0372443956631,4,11,15,0.0,823
824,60,440.1124467507434,6,11,10,1.0,824
825,79,528.2625008901548,6,15,11,0.0,825
826,70,459.0019570035668,12,9,30,0.0,826
827,69,344.18313784988015,9,8,34,0.0,827
828,60,764.5888170936719,8,13,10,0.0,828
829,52,156.2839551216724,13,9,23,1.0,829
830,41,291.69405679697525,14,10,29,1.0,830
831,45,457.3875204799267,12,8,30,0.0,831
832,64,270.7335151741313,11,7,39,0.0,832
833,57,631.6424357725398,5,10,9,1.0,833
834,74,240.46630953139953,9,4,38,0.0,834
835,57,137.43033958222634,14,6,24,1.0,835
836,70,169.29770120683793,14,13,25,0.0,836
837,55,765.6925437357261,6,12,9,0.0,837
838,64,380.35793264038017,16,8,30,1.0,838
839,52,500.209429985028,14,9,25,1.0,839
840,54,273.0007054434751,17,8,29,1.0,840
841,81,450.40273746386885,9,9,36,0.0,841
842,63,402.5265455154459,8,4,38,1.0,842
843,68,773.4116001071241,4,13,7,0.0,843
844,76,526.311571666514,9,6,36,1.0,844
845,59,467.96588943332375,13,8,29,0.0,845
846,67,332.713102022797,3,13,11,1.0,846
847,99,429.3381378118086,9,6,35,0.0,847
848,48,338.8258124118893,15,8,26,1.0,848
849,59,764.6427106370353,7,13,10,1.0,849
850,68,286.09757421287077,9,8,38,0.0,850
851,59,442.21839211263625,5,13,9,0.0,851
852,58,511.5596619519352,5,12,12,1.0,852
853,66,229.25115956912424,16,6,24,0.0,853
854,79,373.3001197262872,3,13,14,1.0,854
855,49,530.1332748588924,15,7,25,0.0,855
856,56,583.5554969579188,6,12,13,0.0,856
857,59,532.0677322887177,16,7,26,1.0,857
858,69,567.256035047811,11,6,39,0.0,858
859,71,448.2007538469388,10,10,13,1.0,859
860,57,378.3913477188942,14,10,25,1.0,860
861,41,150.77667434263452,11,6,29,1.0,861
862,70,558.4734231750716,17,9,27,1.0,862
863,72,308.088730381925,19,11,23,1.0,863
864,58,502.90133010562045,4,11,12,1.0,864
865,71,308.3501316027971,10,4,40,0.0,865
866,57,335.72523490824483,16,6,26,0.0,866
867,58,233.36209940726954,12,10,25,0.0,867
868,71,493.6776136704342,12,13,10,0.0,868
869,85,701.9740538065921,7,13,9,0.0,869
870,53,518.7851967567342,12,6,27,1.0,870
871,67,309.0494140379729,10,4,38,0.0,871
872,41,339.8170709708661,17,10,31,1.0,872
873,67,588.1716903772256,10,7,32,1.0,873
874,64,335.8099325965516,7,15,10,0.0,874
875,92,595.6810313779349,8,8,33,1.0,875
876,49,217.40032936964252,17,12,25,0.0,876
877,67,642.4842296650442,4,16,14,1.0,877
878,54,395.4503312284541,21,8,27,1.0,878
879,76,580.9409666127335,8,14,16,1.0,879
880,90,731.0865101288825,7,12,12,0.0,880
881,69,209.77035038588403,11,5,38,0.0,881
882,60,480.0437324095617,6,14,11,0.0,882
883,65,373.74384570893517,14,8,26,1.0,883
884,81,557.5315384335595,10,5,37,0.0,884
885,93,266.05711087171903,10,6,40,0.0,885
886,70,703.4356222733954,3,14,15,1.0,886
887,71,355.8228564220285,12,7,41,0.0,887
888,70,402.5677896525108,11,13,10,1.0,888
889,76,681.9033558173064,8,12,16,1.0,889
890,73,354.54046172252845,8,13,14,0.0,890
891,80,412.23601329696703,8,4,36,1.0,891
892,75,341.2991340923253,8,14,16,0.0,892
893,66,284.6447490273159,18,7,29,1.0,893
894,88,454.5276315131324,13,6,35,1.0,894
895,81,432.49661532873444,13,6,35,0.0,895
896,63,508.28115477328663,8,12,13,1.0,896
897,76,370.2335170463367,9,7,38,1.0,897
898,67,221.1170811418756,13,7,30,1.0,898
899,66,383.38246832781044,10,4,36,0.0,899
900,58,577.0948793032087,15,9,25,1.0,900
901,61,726.7219297140573,5,12,11,0.0,901
902,55,181.16410584740845,14,10,25,0.0,902
903,87,174.59258578725127,11,8,38,1.0,903
904,76,617.426913231149,9,5,36,0.0,904
905,55,368.1073774415663,16,10,31,1.0,905
906,51,573.5405333431609,5,14,16,1.0,906
907,62,492.5518178961959,13,6,28,1.0,907
908,61,264.19759719695,14,8,25,1.0,908
909,96,396.13470872964103,10,7,35,1.0,909
910,71,634.6448274419015,8,8,36,1.0,910
911,57,439.3528565968795,19,8,27,1.0,911
912,57,185.33506567793512,13,9,27,1.0,912
913,80,375.2811065123331,6,16,10,1.0,913
914,54,210.08973158317264,15,6,25,0.0,914
915,67,685.6887204661516,3,12,13,1.0,915
916,61,254.73473188190187,12,7,31,1.0,916
917,66,320.4805348707891,7,13,11,1.0,917
918,60,772.6454381177743,8,12,13,1.0,918
919,76,243.15957403350623,8,11,36,1.0,919
920,85,164.6835112125536,10,5,39,1.0,920
921,64,276.19448516782825,10,6,39,1.0,921
922,56,225.16410568788552,16,7,25,0.0,922
923,67,366.7825729144043,6,9,36,1.0,923
924,76,760.991017435018,8,15,17,0.0,924
925,61,590.8006097117579,10,10,35,0.0,925
926,69,383.87833194138966,12,5,39,1.0,926
927,58,311.3409534459852,12,7,26,0.0,927
928,70,381.9544523726771,12,6,24,1.0,928
929,54,229.29246586616523,13,7,28,0.0,929
930,59,335.5706460635178,4,17,11,0.0,930
931,73,570.2198267238913,14,6,26,1.0,931
932,61,251.48250258981466,8,7,35,1.0,932
933,51,407.216357330401,7,13,14,0.0,933
934,69,541.5055611384344,7,12,12,1.0,934
935,69,400.89053897176206,10,5,35,0.0,935
936,54,319.03276275336356,9,12,14,0.0,936
937,72,382.4978219992456,6,11,11,1.0,937
938,67,495.29586109476344,6,13,13,1.0,938
939,69,495.0280398201641,8,7,39,1.0,939
940,52,421.92504384764857,8,12,13,1.0,940
941,63,317.27707865846367,14,7,26,1.0,941
942,61,383.0990817110687,15,9,23,0.0,942
943,74,595.4103223654131,10,5,38,1.0,943
944,73,269.77454614029045,17,8,31,0.0,944
945,54,375.4435502731069,5,15,10,0.0,945
946,61,399.74339068982806,12,6,38,1.0,946
947,68,525.8935848251904,8,5,38,1.0,947
948,54,163.8312809558394,16,6,25,0.0,948
949,77,368.0949109315106,11,5,39,1.0,949
950,52,118.71471921861688,13,10,26,0.0,950
951,58,126.44399900715305,15,6,24,1.0,951
952,62,396.64714797616614,9,6,36,0.0,952
953,79,456.11667609395545,9,18,5,1.0,953
954,74,574.1025765126519,11,5,31,1.0,954
955,66,405.0556100019626,14,11,24,1.0,955
956,58,332.4271512540653,13,9,24,1.0,956
957,79,359.8883318166052,9,6,38,1.0,957
958,60,353.650285292886,13,11,30,1.0,958
959,59,129.81502729420407,20,7,26,0.0,959
960,61,547.4687446461234,14,11,29,1.0,960
961,88,649.1685463096396,6,6,44,1.0,961
962,76,248.92869118076234,8,4,42,0.0,962
963,72,368.98765273956366,6,11,13,1.0,963
964,54,180.35295708981167,14,10,26,0.0,964
965,89,483.9032585348399,9,4,37,0.0,965
966,68,484.1060108408796,10,6,36,1.0,966
967,73,525.4828395164213,15,7,27,0.0,967
968,64,678.3949303288641,9,13,7,1.0,968
969,61,380.34793995097647,10,7,38,1.0,969
970,76,460.29912716700625,16,5,37,1.0,970
971,48,447.25948848032385,14,8,28,1.0,971
972,63,361.24087043976033,13,8,25,1.0,972
973,58,543.068982381302,6,17,10,0.0,973
974,50,426.0977483649001,10,6,27,0.0,974
975,51,583.1625289980703,8,14,11,1.0,975
976,70,475.5317296145961,12,5,38,0.0,976
977,61,460.2988392420483,6,8,35,0.0,977
978,61,512.4063146516908,10,5,39,0.0,978
979,72,624.9737193036093,8,13,14,0.0,979
980,82,414.67381835426096,9,3,38,1.0,980
981,59,444.0804375293494,13,7,29,0.0,981
982,45,330.24616294085973,13,9,27,0.0,982
983,54,228.41890072657452,13,8,25,1.0,983
984,64,310.6949278656186,6,13,9,0.0,984
985,63,434.38243210146317,11,7,37,0.0,985
986,70,399.4210610382341,13,6,25,0.0,986
987,83,636.3039927401,9,4,38,1.0,987
988,52,287.124383706195,16,8,23,0.0,988
989,55,303.12528898587277,15,7,26,1.0,989
990,67,408.8817948576732,9,14,7,0.0,990
991,41,144.56180466628774,15,8,25,0.0,991
992,72,538.6742015022528,6,5,32,0.0,992
993,58,432.3437215262693,10,11,14,1.0,993
994,44,408.3633819047186,16,6,27,1.0,994
995,62,647.0087874172859,6,13,12,1.0,995
996,82,540.9059767729074,12,15,10,0.0,996
997,61,539.4125353833239,13,7,31,1.0,997
998,69,377.4594720800671,10,8,35,1.0,998
999,80,299.6052252904649,11,6,35,0.0,999
1000,78,749.047606251195,7,12,8,0.0,1000
1001,64,532.1664992824786,17,6,27,0.0,1001
1002,55,190.37957406744238,16,7,31,0.0,1002
1003,68,172.72089899342126,8,6,32,1.0,1003
1004,81,204.09292261131412,13,9,35,0.0,1004
1005,58,250.40822529137037,16,9,28,0.0,1005
1006,83,636.4073028534383,12,8,39,0.0,1006
1007,71,583.6729150488043,8,14,12,0.0,1007
1008,85,342.89824869434176,9,7,39,1.0,1008
1009,69,595.4708863602457,11,4,41,0.0,1009
1010,68,332.0368024244648,16,7,28,1.0,1010
1011,76,314.46692791650037,9,6,40,1.0,1011
1012,95,621.1975690853722,8,10,37,1.0,1012
1013,48,526.2636564344123,16,9,23,0.0,1013
1014,72,523.3975039555261,12,8,23,1.0,1014
1015,66,561.0195240946044,9,10,15,0.0,1015
1016,68,546.8248154195729,11,4,34,1.0,1016
1017,50,197.88314603963042,12,9,27,1.0,1017
1018,51,390.8792492025594,16,7,23,1.0,1018
1019,59,592.0845021952973,13,5,31,0.0,1019
1020,80,302.5696309538012,10,10,36,0.0,1020
1021,49,499.23264133136087,16,9,26,1.0,1021
1022,74,400.3344195319529,8,5,37,0.0,1022
1023,76,129.5047847788228,16,6,35,0.0,1023
1024,72,483.879504929677,17,5,34,1.0,1024
1025,59,192.59888075213527,14,8,28,0.0,1025
1026,55,419.42204789504757,13,6,31,1.0,1026
1027,56,151.97545508301673,19,7,24,1.0,1027
1028,81,623.9650247730228,12,9,36,1.0,1028
1029,54,452.94470471837684,8,11,14,0.0,1029
1030,72,270.9676989219235,16,8,39,0.0,1030
1031,51,373.27683799250383,3,12,8,1.0,1031
1032,68,773.5410747361334,9,13,13,1.0,1032
1033,81,508.8328337962395,12,6,39,0.0,1033
1034,60,673.4138354718634,6,14,11,1.0,1034
1035,80,554.7082350763199,6,10,12,1.0,1035
1036,52,542.6166147825369,4,11,13,1.0,1036
1037,61,213.91040906582356,11,5,38,0.0,1037
1038,77,434.32213683615595,10,4,35,1.0,1038
1039,65,230.9890826033073,16,7,28,0.0,1039
1040,71,588.8012130721988,19,7,25,1.0,1040
1041,50,500.3246606074222,16,5,25,1.0,1041
1042,75,512.366109494515,8,12,12,1.0,1042
1043,74,234.15721675885118,12,3,35,0.0,1043
1044,53,494.81252865800417,16,8,27,1.0,1044
1045,83,219.80634586984485,13,7,39,0.0,1045
1046,81,252.77353921356453,7,6,37,1.0,1046
1047,51,413.64505369467145,7,14,13,1.0,1047
1048,69,382.8764127538162,20,7,25,1.0,1048
1049,78,695.6577604552795,5,15,11,0.0,1049
1050,58,464.01429057509915,8,13,13,0.0,1050
1051,68,351.4882089948918,8,17,16,1.0,1051
1052,79,387.6238471269654,12,5,38,0.0,1052
1053,67,676.5740181683684,5,12,11,0.0,1053
1054,59,418.6152831128203,12,15,13,0.0,1054
1055,58,417.7630285392934,6,13,12,0.0,1055
1056,74,624.1412433998883,10,6,35,0.0,1056
1057,76,777.5353262883972,3,12,14,0.0,1057
1058,70,795.3282087101725,6,11,14,1.0,1058
1059,71,555.7532047716422,9,4,38,1.0,1059
1060,82,252.2102428922933,11,7,40,0.0,1060
1061,51,413.87094519163804,4,16,13,1.0,1061
1062,66,276.71036834597203,15,7,24,0.0,1062
1063,41,265.8849403534105,15,7,25,1.0,1063
1064,51,578.6985970482244,15,11,28,0.0,1064
1065,53,696.6462516120298,9,14,12,0.0,1065
1066,52,664.7643081591614,9,17,8,1.0,1066
1067,76,401.1219797884846,8,12,12,1.0,1067
1068,60,755.6675240875416,6,10,11,0.0,1068
1069,68,715.6564859580251,7,15,10,1.0,1069
1070,64,390.1845022506826,4,13,10,0.0,1070
1071,69,736.8734626608765,6,13,13,0.0,1071
1072,75,293.4012928215309,14,5,40,1.0,1072
1073,62,199.62617545773196,11,5,37,0.0,1073
1074,74,631.842930191963,6,14,9,0.0,1074
1075,50,430.364283098322,18,11,22,0.0,1075
1076,61,206.51668468715286,10,6,42,1.0,1076
1077,50,266.2373863789254,18,9,28,0.0,1077
1078,90,646.4790865052139,8,11,35,1.0,1078
1079,63,442.42906683428106,13,8,29,1.0,1079
1080,61,667.7368316356312,5,14,14,1.0,1080
1081,51,214.32946994610978,15,5,32,1.0,1081
1082,61,348.60321479191805,10,15,13,0.0,1082
1083,85,445.68182797305946,11,13,10,0.0,1083
1084,78,281.96020874466404,12,6,41,0.0,1084
1085,59,224.92660936654602,14,6,23,0.0,1085
1086,65,204.44961772464939,16,9,29,1.0,1086
1087,67,591.6302884211482,9,14,13,0.0,1087
1088,62,470.7707031624926,4,16,14,0.0,1088
1089,63,711.9690573732898,5,12,8,1.0,1089
1090,54,200.13423474521818,12,7,28,0.0,1090
1091,64,537.6672647255868,6,11,12,0.0,1091
